,percentage,region,ad_id
3,0.021858,New Brunswick,873238520213613
4,0.027322,Newfoundland and Labrador,873238520213613
5,0.04918,Nova Scotia,873238520213613
6,0.519126,Ontario,873238520213613
7,0.005464,Prince Edward Island,873238520213613
8,0.027322,Quebec,873238520213613
9,0.021858,Saskatchewan,873238520213613
0,0.098901,Alberta,348268840020654
1,0.223443,British Columbia,348268840020654
2,0.065934,Manitoba,348268840020654
3,0.014652,New Brunswick,348268840020654
4,0.010989,Newfoundland and Labrador,348268840020654
5,0.054945,Nova Scotia,348268840020654
6,0.014652,Saskatchewan,348268840020654
7,0.43956,Ontario,348268840020654
8,0.076923,Quebec,348268840020654
0,0.010309,New Brunswick,2932021053727150
1,0.010309,Prince Edward Island,2932021053727150
2,0.020619,Saskatchewan,2932021053727150
3,0.134021,Alberta,2932021053727150
4,0.134021,British Columbia,2932021053727150
5,0.041237,Manitoba,2932021053727150
6,0.020619,Newfoundland and Labrador,2932021053727150
7,0.041237,Nova Scotia,2932021053727150
8,0.484536,Ontario,2932021053727150
9,0.103093,Quebec,2932021053727150
0,0.000844,Yukon,344375080467318
1,0.077637,Alberta,344375080467318
2,0.113924,British Columbia,344375080467318
3,0.052321,Manitoba,344375080467318
4,0.01097,New Brunswick,344375080467318
5,0.01519,Newfoundland and Labrador,344375080467318
6,0.043882,Nova Scotia,344375080467318
7,0.545148,Ontario,344375080467318
8,0.01097,Prince Edward Island,344375080467318
9,0.098734,Quebec,344375080467318
10,0.025316,Saskatchewan,344375080467318
11,0.003376,Northwest Territories,344375080467318
12,0.001688,Nunavut,344375080467318
0,0.062402,Alberta,407768500542081
1,0.109204,British Columbia,407768500542081
2,0.065523,Manitoba,407768500542081
3,0.015601,New Brunswick,407768500542081
4,0.017161,Newfoundland and Labrador,407768500542081
5,0.040562,Nova Scotia,407768500542081
6,0.556942,Ontario,407768500542081
7,0.017161,Prince Edward Island,407768500542081
8,0.085803,Quebec,407768500542081
9,0.020281,Saskatchewan,407768500542081
10,0.00156,Yukon,407768500542081
11,0.00468,Northwest Territories,407768500542081
12,0.00312,Nunavut,407768500542081
0,0.037037,British Columbia,200331038551806
1,0.018519,Nova Scotia,200331038551806
2,0.392593,Ontario,200331038551806
3,0.448148,Quebec,200331038551806
4,0.007407,Saskatchewan,200331038551806
5,0.025926,Alberta,200331038551806
6,0.025926,Manitoba,200331038551806
7,0.025926,New Brunswick,200331038551806
8,0.014815,Prince Edward Island,200331038551806
9,0.003704,Nunavut,200331038551806
0,0.019608,Alberta,2054451984698052
1,0.029412,British Columbia,2054451984698052
2,0.029412,Manitoba,2054451984698052
3,0.034314,New Brunswick,2054451984698052
4,0.009804,Nova Scotia,2054451984698052
5,0.382353,Ontario,2054451984698052
6,0.485294,Quebec,2054451984698052
7,0.004902,Nunavut,2054451984698052
8,0.004902,Prince Edward Island,2054451984698052
0,1,Quebec,214100767267466
0,1,Quebec,1168448036967377
0,0.000212,Ontario,189259249822808
1,0.999788,Quebec,189259249822808
0,1,Quebec,4000855206708197
0,0.000573,Ontario,3533863033383452
1,0.999427,Quebec,3533863033383452
0,0.998213,Quebec,197379552331941
1,0.001787,Ontario,197379552331941
0,0.000193,Ontario,832394074145040
1,0.999807,Quebec,832394074145040
0,1,Quebec,3713104155462452
0,1,Quebec,327178635711515
0,1,Nunavut,512434336710697
0,0.011251,British Columbia,3031474387138930
1,0.988749,Yukon,3031474387138930
0,1,British Columbia,170467598405039
0,1,British Columbia,606244553671842
0,1,British Columbia,287912059783418
0,1,British Columbia,354793302821774
0,1,British Columbia,475068307245659
0,1,British Columbia,781314789204459
0,1,British Columbia,1542655252602831
0,1,British Columbia,2989972827947168
0,0.000142,Saskatchewan,146999147534732
1,0.999858,Alberta,146999147534732
0,0.999471,Alberta,306443974558303
1,0.000529,Saskatchewan,306443974558303
0,1,Alberta,1727648644088630
0,0.000303,Alberta,134399405486920
1,0.007718,Manitoba,134399405486920
2,0.991374,Saskatchewan,134399405486920
3,0.000605,Northwest Territories,134399405486920
0,1,Manitoba,5789831541058673
0,1,Manitoba,808764526665839
0,1,Ontario,505820097166958
0,1,Ontario,950113505768377
0,1,Ontario,256189912540751
0,1,Ontario,878833939370788
0,1,Ontario,4077657285605055
0,1,Ontario,182056603972054
0,1,Ontario,334442221639065
0,1,Ontario,234654285145108
0,0.005407,Manitoba,532151161240954
1,0.994593,Ontario,532151161240954
0,1,Ontario,244610903883507
0,1,Ontario,3036822373308354
0,1,Ontario,177577744352583
0,1,Ontario,816007662452659
0,1,Ontario,546846246462167
0,1,Ontario,1010946279656735
0,1,New Brunswick,1639076612968710
0,0.000579,Nova Scotia,243249720946324
1,0.999421,New Brunswick,243249720946324
0,0.999653,New Brunswick,514491973132644
1,0.000347,Nova Scotia,514491973132644
0,0.003016,New Brunswick,244820183869583
1,0.996984,Nova Scotia,244820183869583
0,0.958969,Nova Scotia,512990896447940
1,0.040889,Prince Edward Island,512990896447940
2,0.000142,Quebec,512990896447940
0,0.00023,Quebec,1238801146542586
1,0.000344,Nova Scotia,1238801146542586
2,0.997819,Newfoundland and Labrador,1238801146542586
3,0.001607,Prince Edward Island,1238801146542586
0,1,New Brunswick,1437343129997297
0,1,New Brunswick,358553159168128
0,1,Nova Scotia,835214384100687
0,0.052632,Newfoundland and Labrador,708052120170462
1,0.022556,Saskatchewan,708052120170462
2,0.015038,Prince Edward Island,708052120170462
3,0.150376,Alberta,708052120170462
4,0.150376,British Columbia,708052120170462
5,0.06015,Manitoba,708052120170462
6,0.045113,New Brunswick,708052120170462
7,0.067669,Nova Scotia,708052120170462
8,0.43609,Ontario,708052120170462
0,0.003509,Prince Edward Island,373561990827006
1,0.014035,Northwest Territories,373561990827006
2,0.094737,British Columbia,373561990827006
3,0.038596,Nunavut,373561990827006
4,0.168421,Alberta,373561990827006
5,0.084211,Manitoba,373561990827006
6,0.049123,Nova Scotia,373561990827006
7,0.421053,Ontario,373561990827006
8,0.042105,New Brunswick,373561990827006
9,0.042105,Newfoundland and Labrador,373561990827006
10,0.042105,Saskatchewan,373561990827006
0,0.001118,Yukon,832340510975219
1,0.000559,Northwest Territories,832340510975219
2,0.122974,Alberta,832340510975219
3,0.112353,British Columbia,832340510975219
4,0.047513,Manitoba,832340510975219
5,0.020682,New Brunswick,832340510975219
6,0.012856,Newfoundland and Labrador,832340510975219
7,0.030743,Nova Scotia,832340510975219
8,0.605366,Ontario,832340510975219
9,0.038569,Saskatchewan,832340510975219
10,0.007267,Prince Edward Island,832340510975219
0,0.002289,Nunavut,944590992755455
1,0.05061,Manitoba,944590992755455
2,0.007884,Prince Edward Island,944590992755455
3,0.043998,Saskatchewan,944590992755455
4,0.002035,Northwest Territories,944590992755455
5,0.001017,Yukon,944590992755455
6,0.054934,Nova Scotia,944590992755455
7,0.528993,Ontario,944590992755455
8,0.165056,Alberta,944590992755455
9,0.096897,British Columbia,944590992755455
10,0.03001,New Brunswick,944590992755455
11,0.016277,Newfoundland and Labrador,944590992755455
0,0.000564,Yukon,4082798611817807
1,0.001693,Nunavut,4082798611817807
2,0.106659,Alberta,4082798611817807
3,0.089729,British Columbia,4082798611817807
4,0.06772,Manitoba,4082798611817807
5,0.014108,Newfoundland and Labrador,4082798611817807
6,0.052483,Nova Scotia,4082798611817807
7,0.576185,Ontario,4082798611817807
8,0.025395,New Brunswick,4082798611817807
9,0.005079,Northwest Territories,4082798611817807
10,0.011287,Prince Edward Island,4082798611817807
11,0.049097,Saskatchewan,4082798611817807
0,0.106624,Alberta,854720375479929
1,0.090468,British Columbia,854720375479929
2,0.040388,Nova Scotia,854720375479929
3,0.594507,Ontario,854720375479929
4,0.053312,Manitoba,854720375479929
5,0.027464,Newfoundland and Labrador,854720375479929
6,0.04685,Saskatchewan,854720375479929
7,0.029079,New Brunswick,854720375479929
8,0.011309,Prince Edward Island,854720375479929
0,0.001368,Northwest Territories,575197917221925
1,0.229822,British Columbia,575197917221925
2,0.043776,Manitoba,575197917221925
3,0.016416,New Brunswick,575197917221925
4,0.045144,Nova Scotia,575197917221925
5,0.504788,Ontario,575197917221925
6,0.102599,Alberta,575197917221925
7,0.017784,Newfoundland and Labrador,575197917221925
8,0.02736,Saskatchewan,575197917221925
9,0.002736,Yukon,575197917221925
10,0.008208,Prince Edward Island,575197917221925
0,0.001371,Northwest Territories,164337422307250
1,0.013023,New Brunswick,164337422307250
2,0.002056,Prince Edward Island,164337422307250
3,0.006169,Newfoundland and Labrador,164337422307250
4,0.105552,Alberta,164337422307250
5,0.100754,British Columbia,164337422307250
6,0.038382,Manitoba,164337422307250
7,0.040439,Saskatchewan,164337422307250
8,0.023989,Nova Scotia,164337422307250
9,0.668266,Ontario,164337422307250
0,0.001672,Yukon,541599116976685
1,0.003902,Northwest Territories,541599116976685
2,0.140468,Alberta,541599116976685
3,0.162765,British Columbia,541599116976685
4,0.048495,Manitoba,541599116976685
5,0.031773,New Brunswick,541599116976685
6,0.017837,Newfoundland and Labrador,541599116976685
7,0.06466,Nova Scotia,541599116976685
8,0.489967,Ontario,541599116976685
9,0.007246,Prince Edward Island,541599116976685
10,0.028428,Saskatchewan,541599116976685
11,0.002787,Nunavut,541599116976685
0,0.03125,Manitoba,554797032198848
1,0.020833,Saskatchewan,554797032198848
2,0.020833,New Brunswick,554797032198848
3,0.03125,Newfoundland and Labrador,554797032198848
4,0.15625,Alberta,554797032198848
5,0.15625,British Columbia,554797032198848
6,0.541667,Ontario,554797032198848
7,0.03125,Nova Scotia,554797032198848
8,0.010417,Northwest Territories,554797032198848
0,0.2,Alberta,776443279693051
1,0.141026,British Columbia,776443279693051
2,0.074359,Manitoba,776443279693051
3,0.015385,New Brunswick,776443279693051
4,0.020513,Newfoundland and Labrador,776443279693051
5,0.04359,Nova Scotia,776443279693051
6,0.407692,Ontario,776443279693051
7,0.010256,Prince Edward Island,776443279693051
8,0.048718,Saskatchewan,776443279693051
9,0.010256,Northwest Territories,776443279693051
10,0.020513,Nunavut,776443279693051
11,0.007692,Yukon,776443279693051
0,0.00823,Northwest Territories,1336566013457057
1,0.004115,Yukon,1336566013457057
2,0.00823,New Brunswick,1336566013457057
3,0.028807,Saskatchewan,1336566013457057
4,0.012346,Newfoundland and Labrador,1336566013457057
5,0.024691,Manitoba,1336566013457057
6,0.037037,Nova Scotia,1336566013457057
7,0.18107,Alberta,1336566013457057
8,0.160494,British Columbia,1336566013457057
9,0.534979,Ontario,1336566013457057
0,0.001748,Yukon,843286973229043
1,0.017483,New Brunswick,843286973229043
2,0.033217,Saskatchewan,843286973229043
3,0.073427,Nova Scotia,843286973229043
4,0.561189,Ontario,843286973229043
5,0.103147,Alberta,843286973229043
6,0.04021,Manitoba,843286973229043
7,0.01049,Prince Edward Island,843286973229043
8,0.132867,British Columbia,843286973229043
9,0.022727,Newfoundland and Labrador,843286973229043
10,0.003497,Nunavut,843286973229043
0,0.008,Manitoba,2093691704129272
1,0.008,Newfoundland and Labrador,2093691704129272
2,0.008,Prince Edward Island,2093691704129272
3,0.024,Nova Scotia,2093691704129272
4,0.008,Northwest Territories,2093691704129272
5,0.032,New Brunswick,2093691704129272
6,0.128,Alberta,2093691704129272
7,0.08,British Columbia,2093691704129272
8,0.648,Ontario,2093691704129272
9,0.056,Saskatchewan,2093691704129272
0,0.00158,Northwest Territories,4466053290080074
1,0.015798,Newfoundland and Labrador,4466053290080074
2,0.00158,Yukon,4466053290080074
3,0.006319,Nunavut,4466053290080074
4,0.044234,Saskatchewan,4466053290080074
5,0.028436,Nova Scotia,4466053290080074
6,0.221169,Alberta,4466053290080074
7,0.116904,British Columbia,4466053290080074
8,0.07109,Manitoba,4466053290080074
9,0.037915,New Brunswick,4466053290080074
10,0.442338,Ontario,4466053290080074
11,0.012638,Prince Edward Island,4466053290080074
0,0.004739,Northwest Territories,923960734895294
1,0.023697,Prince Edward Island,923960734895294
2,0.146919,Alberta,923960734895294
3,0.047393,Manitoba,923960734895294
4,0.028436,Newfoundland and Labrador,923960734895294
5,0.023697,New Brunswick,923960734895294
6,0.094787,Nova Scotia,923960734895294
7,0.459716,Ontario,923960734895294
8,0.123223,British Columbia,923960734895294
9,0.047393,Saskatchewan,923960734895294
0,0.003442,Alberta,411758430129224
1,0.003442,British Columbia,411758430129224
2,0.948365,Quebec,411758430129224
3,0.013769,New Brunswick,411758430129224
4,0.030981,Ontario,411758430129224
0,0.001007,Nova Scotia,220544753254437
1,0.006042,Alberta,220544753254437
2,0.001007,Northwest Territories,220544753254437
3,0.004028,Manitoba,220544753254437
4,0.038268,Ontario,220544753254437
5,0.002014,British Columbia,220544753254437
6,0.019134,New Brunswick,220544753254437
7,0.928499,Quebec,220544753254437
0,0.021807,Ontario,851707428885825
1,0.909657,Quebec,851707428885825
2,0.003115,Manitoba,851707428885825
3,0.065421,New Brunswick,851707428885825
0,0.014706,Ontario,423217795402752
1,0.051471,New Brunswick,423217795402752
2,0.933824,Quebec,423217795402752
0,0.001012,British Columbia,873617063536673
1,0.001012,Northwest Territories,873617063536673
2,0.005061,Alberta,873617063536673
3,0.013158,New Brunswick,873617063536673
4,0.016194,Ontario,873617063536673
5,0.960526,Quebec,873617063536673
6,0.001012,Newfoundland and Labrador,873617063536673
7,0.001012,Saskatchewan,873617063536673
8,0.001012,Manitoba,873617063536673
0,0.000699,Prince Edward Island,3148864548690198
1,0.001398,Saskatchewan,3148864548690198
2,0.000699,Nunavut,3148864548690198
3,0.022362,New Brunswick,3148864548690198
4,0.916841,Quebec,3148864548690198
5,0.009085,Alberta,3148864548690198
6,0.002795,British Columbia,3148864548690198
7,0.004193,Manitoba,3148864548690198
8,0.041929,Ontario,3148864548690198
0,0.01,British Columbia,4330702073677161
1,0.05,New Brunswick,4330702073677161
2,0.04,Ontario,4330702073677161
3,0.9,Quebec,4330702073677161
0,0.006061,Alberta,1332608863835512
1,0.012121,British Columbia,1332608863835512
2,0.006061,Manitoba,1332608863835512
3,0.078788,New Brunswick,1332608863835512
4,0.006061,Newfoundland and Labrador,1332608863835512
5,0.024242,Ontario,1332608863835512
6,0.860606,Quebec,1332608863835512
7,0.006061,Saskatchewan,1332608863835512
0,0.007937,Northwest Territories,1376086449428918
1,0.007937,British Columbia,1376086449428918
2,0.007937,Nova Scotia,1376086449428918
3,0.015873,Alberta,1376086449428918
4,0.071429,New Brunswick,1376086449428918
5,0.865079,Quebec,1376086449428918
6,0.02381,Ontario,1376086449428918
0,0.003534,Manitoba,515991239456031
1,0.077739,New Brunswick,515991239456031
2,0.014134,Ontario,515991239456031
3,0.904594,Quebec,515991239456031
0,0.048295,New Brunswick,503366364250239
1,0.005682,Nova Scotia,503366364250239
2,0.926136,Quebec,503366364250239
3,0.002841,Alberta,503366364250239
4,0.017045,Ontario,503366364250239
0,0.068182,New Brunswick,150089823884981
1,0.027273,Ontario,150089823884981
2,0.904545,Quebec,150089823884981
0,0.001047,Newfoundland and Labrador,189733016337957
1,0.008377,Alberta,189733016337957
2,0.004188,British Columbia,189733016337957
3,0.005236,Manitoba,189733016337957
4,0.01466,New Brunswick,189733016337957
5,0.003141,Nova Scotia,189733016337957
6,0.042932,Ontario,189733016337957
7,0.914136,Quebec,189733016337957
8,0.005236,Saskatchewan,189733016337957
9,0.001047,Northwest Territories,189733016337957
0,0.00339,Saskatchewan,863342484561812
1,0.00339,Nova Scotia,863342484561812
2,0.061017,New Brunswick,863342484561812
3,0.040678,Ontario,863342484561812
4,0.891525,Quebec,863342484561812
0,0.004115,Alberta,2965579810396875
1,0.049383,New Brunswick,2965579810396875
2,0.020576,Ontario,2965579810396875
3,0.925926,Quebec,2965579810396875
0,0.001704,Northwest Territories,2000244410127066
1,0.034072,Newfoundland and Labrador,2000244410127066
2,0.006814,Prince Edward Island,2000244410127066
3,0.027257,Saskatchewan,2000244410127066
4,0.064736,Alberta,2000244410127066
5,0.141397,British Columbia,2000244410127066
6,0.093697,Nova Scotia,2000244410127066
7,0.0477,Manitoba,2000244410127066
8,0.028961,New Brunswick,2000244410127066
9,0.456559,Ontario,2000244410127066
10,0.091993,Quebec,2000244410127066
11,0.005111,Nunavut,2000244410127066
0,0.013889,Newfoundland and Labrador,502742977643180
1,0.020833,Prince Edward Island,502742977643180
2,0.090278,Alberta,502742977643180
3,0.180556,British Columbia,502742977643180
4,0.034722,Manitoba,502742977643180
5,0.076389,Nova Scotia,502742977643180
6,0.486111,Ontario,502742977643180
7,0.041667,Quebec,502742977643180
8,0.013889,New Brunswick,502742977643180
9,0.041667,Saskatchewan,502742977643180
0,0.004438,Prince Edward Island,880528156143862
1,0.050296,Manitoba,880528156143862
2,0.39645,Ontario,880528156143862
3,0.078402,Quebec,880528156143862
4,0.134615,Alberta,880528156143862
5,0.198225,British Columbia,880528156143862
6,0.02071,New Brunswick,880528156143862
7,0.02071,Newfoundland and Labrador,880528156143862
8,0.065089,Nova Scotia,880528156143862
9,0.022189,Saskatchewan,880528156143862
10,0.001479,Northwest Territories,880528156143862
11,0.007396,Nunavut,880528156143862
0,0.013333,New Brunswick,209956314384230
